time	Tr_0.0	Tr_0.1	Tr_0.2	Tr_0.3	Tr_0.4	Tr_0.5	Tr_0.6	Tr_0.7	Tr_0.8	Tr_0.9	Line	Point
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.7543859649122806e-05	0.228436279296875	0.228436279296875	0.228436279296875	0.228436279296875	0.228436279296875	0.228436279296875	0.228436279296875	0.228436279296875	0.2332231966403162	0.2654017857142857	0.2398681640625	1.6835938
3.508771929824561e-05	0.15672607421875	0.15672607421875	0.15672607421875	0.15672607421875	0.15672607421875	0.15672607421875	0.15672607421875	0.15672607421875	0.16315724206349205	0.1714409722222222	0.0645751953125	1.9335938
5.2631578947368424e-05	0.1811676025390625	0.1811676025390625	0.1811676025390625	0.1811676025390625	0.1811676025390625	0.1811676025390625	0.1811676025390625	0.1811676025390625	0.18865256180223286	0.18328536184210525	0.063720703125	2.0859375
7.017543859649122e-05	0.2607818603515625	0.2607818603515625	0.2607818603515625	0.2607818603515625	0.2607818603515625	0.2607818603515625	0.2607818603515625	0.2607818603515625	0.27793901873970345	0.25069754464285715	0.16656494140625	1.7109375
8.771929824561403e-05	0.2261962890625	0.2261962890625	0.2261962890625	0.2261962890625	0.2261962890625	0.2261962890625	0.2261962890625	0.2261962890625	0.23853031678773204	0.3293887867647059	0.1575927734375	1.9882812
0.00010526315789473685	0.2934967041015625	0.2934967041015625	0.2934967041015625	0.2934967041015625	0.2934967041015625	0.2934967041015625	0.2934967041015625	0.2934967041015625	0.3067289731421648	0.31474905303030304	0.27740478515625	2.4023438
0.00012280701754385965	0.2639190673828125	0.2639190673828125	0.2639190673828125	0.2639190673828125	0.2639190673828125	0.2639190673828125	0.2639190673828125	0.2639190673828125	0.274777233935743	0.2936197916666667	0.26171875	1.5234375
0.00014035087719298245	0.258758544921875	0.258758544921875	0.258758544921875	0.258758544921875	0.258758544921875	0.258758544921875	0.258758544921875	0.258758544921875	0.26118271884858046	0.31083984375	0.17529296875	1.5585938
0.00015789473684210527	0.3331024169921875	0.3331024169921875	0.3331024169921875	0.3331024169921875	0.3331024169921875	0.3331024169921875	0.3331024169921875	0.3331024169921875	0.33848518828864355	0.4904119318181818	0.16754150390625	1.5703125
0.00017543859649122806	0.2372039794921875	0.2372039794921875	0.2372039794921875	0.2372039794921875	0.2372039794921875	0.2372039794921875	0.2372039794921875	0.2372039794921875	0.24675471130713714	0.263671875	0.1798095703125	1.5507812
0.00019298245614035088	0.2678924560546875	0.2678924560546875	0.2678924560546875	0.2678924560546875	0.2678924560546875	0.2678924560546875	0.2678924560546875	0.2678924560546875	0.287078373015873	0.3616431451612903	0.17535400390625	2.3085938
0.0002105263157894737	3.051617431640625	3.051617431640625	3.051617431640625	3.051617431640625	9.275674412393162	26.002981085526315	32.22340029761905	38.36860795454545	43.001302083333336	54.45703125	2.79034423828125	54.45703
0.0002280701754385965	6.6660400390625	6.6660400390625	6.6660400390625	12.57050160741301	21.179029381793477	30.055759126106196	44.60394965277778	51.56587357954545	56.89332932692308	63.97265625	6.4163818359375	68.05078
0.0002456140350877193	10.610458374023438	10.610458374023438	10.610458374023438	30.930906471631207	34.71975324453552	36.734941647376544	43.7889375	57.27983940972222	62.614309210526315	72.95703125	10.50982666015625	76.77344
0.0002631578947368421	15.258602905273438	15.258602905273438	15.258602905273438	49.2184219160105	51.67744441526611	53.24728764836795	56.00411184210526	64.47349016853933	78.20333059210526	86.6484375	15.33709716796875	92.734375
0.0002807017543859649	19.951348876953126	19.951348876953126	19.951348876953126	66.30615234375	69.87807489067055	71.73952360474006	73.66440829918032	75.91034573227611	83.7985546875	95.4794921875	20.06536865234375	102.21484
0.00029824561403508774	23.135226440429687	23.135226440429687	54.681247057438796	81.40447237318841	83.28350720434132	86.03959743232484	88.15690104166667	90.52904992816092	98.90112058080808	115.648046875	23.23052978515625	121.25781
0.00031578947368421053	24.04759826660156	24.04759826660156	68.27387450057077	83.69727684985632	86.31539439006023	88.62247462181529	91.03204746972318	96.42378743489583	112.33984375	126.432421875	24.16754150390625	134.1836
0.0003333333333333333	23.874545288085937	23.874545288085937	65.75864709526432	82.67360617897727	85.87440174549549	87.64576416015625	90.28499681122449	94.14635531387665	105.98139204545454	123.97098214285714	23.9547119140625	130.01562
0.0003508771929824561	24.006829833984376	24.006829833984376	63.03946461397059	82.30652508802817	86.21023155120481	87.86585693359375	90.13070207634229	93.083359375	102.82169699367088	119.19314236111111	24.0421142578125	126.84375
0.00036842105263157896	24.2588623046875	24.2588623046875	62.79030245072614	82.54287027310924	86.81473550451807	88.4830078125	90.80926452020202	93.19549348455598	103.26543209876543	120.67333984375	24.36279296875	126.81641
0.00038596491228070175	24.35634765625	24.35634765625	62.580723819301845	83.1164762780112	87.4044968938253	89.10770263671876	91.34229498741611	93.7560614224138	103.13940692204301	117.52180989583333	24.3905029296875	126.44141
0.00040350877192982455	24.557290649414064	24.557290649414064	63.2064525462963	83.59169867318435	88.20424612915407	89.76767578125	91.63865894039735	94.25519353693181	102.92224007009345	115.72426470588235	24.5291748046875	126.08984
0.0004210526315789474	24.837112426757812	24.837112426757812	66.14299040511727	84.53772040851955	89.15570713746223	90.72232666015626	92.97582843959732	95.80111958661418	106.11310369318181	119.09423828125	24.73583984375	129.17969
0.0004385964912280702	25.013211059570313	25.013211059570313	67.54514170725108	85.13559488477654	89.62183499623494	91.63061369889937	93.68219117030202	96.73691172808765	107.13838002873563	119.899658203125	24.87921142578125	130.36328
